tradeDate,000001.XSHE,000002.XSHE,000009.XSHE,000063.XSHE,000069.XSHE,000100.XSHE,000157.XSHE,000166.XSHE,000301.XSHE,000333.XSHE,000338.XSHE,000400.XSHE,000408.XSHE,000423.XSHE,000425.XSHE,000488.XSHE,000513.XSHE,000519.XSHE,000528.XSHE,000537.XSHE,000538.XSHE,000547.XSHE,000559.XSHE,000563.XSHE,000568.XSHE,000581.XSHE,000596.XSHE,000598.XSHE,000600.XSHE,000625.XSHE,000627.XSHE,000629.XSHE,000630.XSHE,000636.XSHE,000650.XSHE,000651.XSHE,000661.XSHE,000671.XSHE,000681.XSHE,000686.XSHE,000703.XSHE,000709.XSHE,000712.XSHE,000717.XSHE,000725.XSHE,000728.XSHE,000729.XSHE,000738.XSHE,000739.XSHE,000750.XSHE,000761.XSHE,000768.XSHE,000776.XSHE,000778.XSHE,000783.XSHE,000786.XSHE,000789.XSHE,000792.XSHE,000800.XSHE,000807.XSHE,000825.XSHE,000830.XSHE,000831.XSHE,000837.XSHE,000839.XSHE,000848.XSHE,000858.XSHE,000860.XSHE,000869.XSHE,000876.XSHE,000877.XSHE,000878.XSHE,000883.XSHE,000887.XSHE,000893.XSHE,000895.XSHE,000960.XSHE,000983.XSHE,002001.XSHE,002007.XSHE,002008.XSHE,002027.XSHE,002032.XSHE,002044.XSHE,002050.XSHE,002129.XSHE,002142.XSHE,002202.XSHE,002230.XSHE,002236.XSHE,002241.XSHE,002304.XSHE,002311.XSHE,002352.XSHE,002410.XSHE,002415.XSHE,002466.XSHE,002475.XSHE,002594.XSHE,002714.XSHE,600000.XSHG,600016.XSHG,600028.XSHG,600029.XSHG,600030.XSHG,600031.XSHG,600036.XSHG,600048.XSHG,600050.XSHG,600104.XSHG,600150.XSHG,600196.XSHG,600276.XSHG,600309.XSHG,600332.XSHG,600346.XSHG,600398.XSHG,600406.XSHG,600426.XSHG,600436.XSHG,600438.XSHG,600456.XSHG,600460.XSHG,600486.XSHG,600489.XSHG,600516.XSHG,600519.XSHG,600547.XSHG,600566.XSHG,600567.XSHG,600570.XSHG,600583.XSHG,600584.XSHG,600585.XSHG,600588.XSHG,600600.XSHG,600637.XSHG,600660.XSHG,600674.XSHG,600690.XSHG,600703.XSHG,600729.XSHG,600741.XSHG,600745.XSHG,600763.XSHG,600765.XSHG,600779.XSHG,600801.XSHG,600809.XSHG,600848.XSHG,600862.XSHG,600871.XSHG,600886.XSHG,600887.XSHG,600893.XSHG,600900.XSHG,600905.XSHG,600918.XSHG,600919.XSHG,600926.XSHG,600958.XSHG,600989.XSHG,601006.XSHG,601009.XSHG,601012.XSHG,601016.XSHG,601066.XSHG,601077.XSHG,601088.XSHG,601100.XSHG,601111.XSHG,601117.XSHG,601138.XSHG,601155.XSHG,601162.XSHG,601166.XSHG,601186.XSHG,601198.XSHG,601211.XSHG,601225.XSHG,601229.XSHG,601233.XSHG,601236.XSHG,601238.XSHG,601288.XSHG,601318.XSHG,601390.XSHG,601398.XSHG,601601.XSHG,601628.XSHG,601668.XSHG,601669.XSHG,601688.XSHG,601766.XSHG,601857.XSHG,601888.XSHG,601899.XSHG,601919.XSHG,603259.XSHG,603288.XSHG
2022-01-14,13.585,18.539,14.226,30.787,7.436,5.254,6.088,4.73,18.443,60.344,14.595,23.423,26.497,35.714,5.358,7.2,35.416,21.913,7.248,18.203,64.472,15.941,5.309,3.001,197.971,18.497,189.977,5.523,4.529,9.981,3.233,4.03,3.305,26.58,8.591,28.527,236.719,3.11,24.167,8.081,10.113,2.252,15.12,4.329,4.54,6.68,7.649,24.84,29.0,3.849,3.795,29.743,19.197,4.316,6.45,30.959,10.429,30.25,9.343,11.165,6.961,12.407,35.538,9.538,2.64,9.395,179.569,34.017,31.073,16.62,13.304,12.325,4.359,23.134,24.6,23.639,21.249,6.377,21.718,28.181,45.67,6.433,45.473,7.8,22.959,31.469,32.884,14.199,46.404,18.422,46.637,130.83,65.744,61.168,41.323,43.209,83.331,45.207,81.986,51.714,7.289,3.072,3.286,6.95,21.343,21.485,38.427,13.026,3.527,18.005,22.88,47.707,45.911,87.833,29.441,21.76,4.837,24.508,26.394,371.323,35.892,56.627,49.061,90.675,7.447,10.167,1651.894,18.924,23.151,3.139,43.639,4.222,28.213,31.767,36.196,82.533,8.226,42.008,10.448,25.085,33.13,21.345,23.665,118.309,117.119,33.753,100.447,15.757,255.013,13.51,30.05,2.11,8.92,33.055,52.055,19.576,6.591,9.268,4.92,11.426,11.768,14.528,5.019,7.462,54.994,4.325,26.341,2.965,16.764,76.928,9.39,9.265,9.97,30.84,3.923,15.915,6.913,10.387,14.954,9.011,5.437,20.757,10.983,14.06,2.318,41.769,5.168,3.687,23.358,26.986,4.168,7.25,14.756,5.265,4.262,189.111,9.057,10.362,106.541,72.498
2022-01-17,13.494,18.692,14.325,31.991,7.593,5.272,6.08,4.73,18.656,61.207,14.638,24.264,26.049,35.305,5.367,7.27,34.293,21.823,7.248,18.325,63.125,16.975,5.457,3.001,200.176,18.636,190.624,5.514,4.5,10.109,3.271,4.02,3.323,26.87,8.438,28.751,238.663,3.11,26.124,8.1,10.056,2.243,15.13,4.329,4.567,6.689,7.573,25.055,29.856,3.858,3.778,30.52,19.582,4.509,6.45,30.329,10.455,30.97,9.352,11.083,6.99,12.287,34.522,9.618,2.67,9.413,180.99,34.354,31.036,16.531,13.313,12.135,4.387,24.3,25.04,23.851,21.41,6.501,23.887,28.493,46.462,6.417,44.796,7.81,23.226,31.6,32.66,14.228,47.435,18.342,49.059,131.696,66.461,61.937,42.78,43.835,81.451,45.793,86.31,51.992,7.272,3.072,3.27,6.96,21.889,21.522,38.875,13.392,3.527,18.159,23.393,47.251,45.675,87.312,29.45,21.44,4.844,24.117,26.824,377.785,35.996,56.655,50.591,93.664,7.411,10.316,1647.125,18.738,23.412,3.149,44.253,4.259,28.477,31.727,39.419,81.573,8.493,42.638,10.358,24.952,33.812,21.055,24.483,120.115,120.412,33.448,99.97,15.989,258.22,13.612,30.93,2.13,8.938,33.31,52.745,19.724,6.572,9.307,4.951,11.392,11.777,14.6,5.011,7.493,56.215,4.301,26.465,2.972,16.667,77.251,9.32,9.456,10.04,31.47,3.923,15.799,6.922,10.396,14.998,9.07,5.444,20.815,10.869,14.079,2.303,41.639,5.202,3.664,23.341,26.875,4.143,7.306,14.994,5.273,4.287,179.622,8.928,9.881,106.709,72.371
2022-01-18,13.743,19.336,14.552,32.009,8.006,5.28,6.218,4.768,18.54,61.434,14.819,26.136,25.295,35.444,5.403,7.29,33.23,22.329,7.248,19.355,63.31,16.756,5.474,3.019,205.441,18.816,190.506,5.486,4.491,10.109,3.271,4.03,3.323,27.352,7.972,29.243,235.286,3.08,24.415,8.128,10.065,2.262,15.18,4.348,4.558,6.725,7.649,25.31,29.702,3.877,3.839,30.629,19.807,4.71,6.467,31.13,10.593,30.96,9.315,11.506,7.049,12.558,34.572,9.598,2.65,9.485,183.287,34.512,31.408,16.571,13.618,12.198,4.47,24.347,24.3,24.243,21.695,6.641,23.68,27.427,46.462,6.449,44.877,7.641,23.331,31.67,34.897,14.417,48.427,18.689,49.349,135.822,66.92,61.678,43.807,45.382,81.755,46.799,86.177,51.807,7.323,3.095,3.355,7.2,21.915,21.632,39.219,14.072,3.571,18.286,23.117,46.623,45.478,90.301,29.405,21.644,4.799,25.06,28.934,384.594,35.771,55.427,51.763,95.498,7.42,10.197,1674.252,18.66,23.125,3.13,45.32,4.277,28.673,32.686,38.486,81.82,8.928,43.014,10.493,25.351,33.288,21.101,24.959,120.175,119.095,34.064,100.307,16.452,261.834,13.695,31.781,2.16,9.292,33.531,52.991,19.933,6.762,9.033,5.126,11.714,11.929,14.717,5.074,7.745,55.175,4.453,26.522,3.003,17.374,78.239,9.67,10.138,10.304,32.41,3.933,16.408,7.289,10.434,15.162,9.424,5.475,21.463,10.955,14.249,2.334,41.876,5.516,3.695,23.677,27.033,4.384,7.976,15.099,5.352,4.424,179.886,9.168,10.272,110.112,73.068
2022-01-19,13.727,19.614,14.148,31.394,8.026,5.229,6.234,4.739,17.773,63.051,14.741,26.729,24.076,35.375,5.456,7.3,33.196,20.802,7.248,19.515,61.012,16.15,5.396,3.038,200.36,19.168,185.517,5.459,4.481,9.867,3.271,3.93,3.287,27.266,7.739,29.422,211.756,3.17,23.66,8.146,10.037,2.308,15.06,4.507,4.531,6.743,7.716,24.84,28.453,3.887,3.926,29.517,19.977,4.701,6.459,32.858,11.173,29.16,9.279,11.69,7.305,12.463,33.318,9.558,2.64,9.314,182.689,34.314,31.054,16.451,14.044,12.026,4.415,23.532,24.41,24.8,21.192,6.751,22.721,25.882,45.193,6.335,44.893,7.631,23.235,31.423,35.454,14.19,48.03,18.458,48.065,136.696,66.882,60.899,44.133,44.873,76.934,46.34,81.931,50.627,7.332,3.095,3.355,7.1,21.915,22.376,39.772,14.019,3.562,18.205,22.752,45.663,45.006,88.171,28.861,21.742,4.829,25.841,28.057,376.035,35.104,53.633,50.988,93.817,7.429,9.99,1691.709,18.816,21.802,3.139,45.373,4.286,28.164,34.923,38.556,81.143,8.599,41.868,10.448,25.634,32.28,21.063,24.383,116.919,115.725,33.926,98.567,17.529,256.723,13.759,30.012,2.16,9.347,33.438,51.266,20.012,6.667,9.004,5.111,12.053,12.028,15.114,5.12,7.784,54.481,4.373,26.55,3.018,17.5,80.613,9.63,9.91,10.233,33.4,3.933,16.57,7.315,10.462,15.483,9.542,5.482,21.473,10.955,14.003,2.326,42.056,5.594,3.703,23.832,27.135,4.458,8.022,15.416,5.387,4.432,177.914,9.122,10.0,104.69,73.237
2022-01-20,14.417,19.802,13.803,31.739,8.016,5.212,6.202,4.777,17.133,65.892,14.482,24.952,23.951,34.983,5.438,7.26,33.049,20.118,7.248,19.861,61.506,15.981,5.318,3.075,205.859,18.464,187.806,5.486,4.433,9.768,3.32,3.88,3.35,26.638,7.73,29.833,190.581,3.16,22.458,8.202,9.96,2.308,14.82,4.526,4.522,6.815,7.936,24.116,28.271,3.925,3.9,28.798,20.668,4.6,6.53,31.994,11.008,26.95,9.169,11.616,7.639,12.439,31.875,9.081,2.54,9.125,184.786,34.017,31.11,17.009,13.859,12.135,4.424,21.693,23.38,24.847,21.866,6.773,23.68,25.496,46.109,6.621,46.125,7.512,22.036,31.4,36.478,14.152,48.109,18.529,48.48,138.258,68.919,62.549,43.96,44.506,74.961,47.834,81.315,53.106,7.468,3.118,3.363,7.18,21.915,22.285,41.108,13.505,3.562,18.232,22.752,46.138,44.967,87.12,28.807,21.413,4.829,25.374,28.317,372.178,34.662,51.83,51.058,93.043,7.483,9.802,1742.602,19.06,22.409,3.13,45.586,4.25,27.685,34.703,38.417,83.183,8.395,42.988,10.556,26.573,31.242,20.651,24.918,116.592,113.399,33.116,97.94,17.264,256.935,13.879,27.014,2.14,9.392,34.076,50.044,20.125,6.743,9.053,5.209,12.46,12.395,14.889,5.128,7.934,54.265,4.381,26.901,3.025,17.776,80.822,9.89,9.938,10.348,35.62,3.963,17.063,7.393,10.555,16.082,9.594,5.52,21.241,11.136,14.022,2.342,43.65,5.672,3.743,24.547,27.694,4.483,8.638,15.988,5.387,4.351,182.876,9.334,9.881,103.756,74.069
2022-01-21,14.434,19.381,13.872,30.741,8.026,5.186,6.112,4.73,17.056,64.878,14.043,25.038,23.926,33.861,5.349,7.21,31.805,20.078,7.248,20.704,60.246,15.822,5.135,3.093,206.425,17.736,196.553,5.331,4.357,9.59,3.262,3.85,3.385,26.754,7.523,29.161,171.526,3.09,20.868,8.174,9.835,2.28,14.62,4.376,4.558,6.797,7.984,23.264,26.968,3.916,3.839,27.077,20.13,4.49,6.485,31.481,10.688,27.28,9.023,11.681,7.324,12.175,32.113,9.111,2.55,9.116,188.288,33.048,31.594,16.112,13.535,12.017,4.405,21.494,22.78,24.651,21.098,7.023,23.326,24.273,45.365,6.531,44.837,7.324,21.559,31.523,35.912,13.953,47.396,18.066,46.965,140.567,68.804,62.475,44.342,44.273,75.616,46.076,81.098,51.064,7.434,3.103,3.317,7.26,21.915,21.301,41.468,13.488,3.553,17.941,21.748,48.896,44.229,85.612,27.968,20.585,4.747,24.476,27.449,364.706,34.61,51.377,49.319,92.137,7.456,9.752,1756.289,19.344,22.173,3.082,45.775,4.168,27.577,33.5,38.229,85.186,8.155,42.515,10.448,26.387,30.599,21.306,24.274,114.061,113.189,29.813,99.362,16.527,259.015,14.405,25.206,2.09,9.247,34.076,49.521,20.038,6.657,8.955,5.179,12.383,12.118,14.564,5.175,7.887,52.739,4.373,26.692,3.025,17.873,78.751,9.9,9.901,10.207,34.96,3.923,16.793,7.184,10.546,15.934,9.764,5.482,20.883,10.983,13.776,2.342,43.772,5.55,3.703,24.306,27.489,4.425,8.234,15.856,5.317,4.166,189.271,9.472,9.461,100.662,75.372
2022-01-24,14.309,19.435,14.148,29.742,7.918,5.118,6.055,4.702,17.967,64.602,14.086,25.219,26.323,34.27,5.252,7.16,31.537,21.724,7.248,22.325,59.066,15.653,5.101,3.047,202.983,17.981,197.337,5.45,4.357,9.633,3.204,3.88,3.278,27.237,7.452,28.975,159.32,3.08,21.841,8.165,9.835,2.271,14.57,4.404,4.54,6.806,7.869,23.832,27.588,3.877,3.813,27.697,19.959,4.692,6.512,30.599,10.757,29.85,8.986,11.202,7.206,12.247,32.641,9.111,2.52,8.837,186.39,32.85,30.188,16.132,13.692,11.682,4.313,22.034,23.47,24.706,21.477,6.847,23.879,24.503,46.462,6.702,44.635,7.294,21.264,32.147,35.697,14.067,47.822,17.888,48.422,141.994,69.913,60.556,44.182,43.826,81.193,48.127,81.422,49.968,7.374,3.095,3.309,7.15,21.915,20.906,41.492,13.932,3.527,17.732,21.62,45.34,42.605,85.393,27.656,21.164,4.687,24.419,27.673,361.801,35.39,46.731,52.101,90.383,7.411,9.792,1725.508,19.227,21.836,3.073,46.365,4.213,27.45,34.085,38.853,87.226,8.031,42.892,10.421,26.077,30.391,20.773,24.141,118.11,113.266,31.053,100.428,16.866,253.95,13.851,26.067,2.09,9.301,33.514,49.442,19.925,6.534,8.955,5.194,12.349,11.965,14.78,5.113,7.871,53.114,4.309,26.436,2.995,17.955,76.881,9.69,9.947,10.102,35.49,3.853,16.993,7.332,10.434,15.934,9.83,5.452,21.473,10.812,13.918,2.334,43.429,5.62,3.703,23.996,27.163,4.492,8.234,16.138,5.3,4.271,195.534,9.491,9.416,104.597,72.773
2022-01-25,14.018,18.647,13.408,28.949,7.76,4.913,5.787,4.495,17.395,63.571,13.508,22.994,26.315,32.713,5.047,6.92,30.216,20.782,7.248,20.339,57.151,15.016,4.97,2.927,197.832,17.187,192.932,5.258,4.242,9.291,3.069,3.76,3.045,26.628,6.824,29.005,152.686,2.91,20.232,7.979,9.739,2.179,14.04,4.17,4.449,6.617,7.525,23.362,26.877,3.763,3.655,27.008,19.331,4.472,6.272,29.735,10.333,29.47,8.684,10.604,6.892,11.784,32.153,9.031,2.39,8.441,180.574,29.565,28.605,15.613,13.202,11.274,4.147,21.664,23.57,24.047,19.675,6.391,23.562,23.924,45.508,6.376,42.895,7.185,20.788,32.093,35.858,13.574,45.998,17.194,46.955,139.659,67.609,58.499,44.46,43.164,79.976,47.248,77.83,48.279,7.264,3.048,3.239,7.23,21.915,20.042,40.732,13.54,3.393,17.314,20.782,42.791,42.142,82.806,26.683,20.772,4.5,23.06,27.521,355.069,33.665,45.692,52.14,88.476,7.618,9.268,1719.137,19.715,20.782,2.996,44.412,4.059,27.303,33.215,37.485,85.982,7.533,42.515,10.214,25.856,28.859,20.582,23.389,115.609,109.28,31.087,97.192,16.204,248.016,13.381,25.09,2.02,9.174,32.885,48.308,19.567,6.229,8.72,5.08,11.993,11.66,14.112,5.074,7.832,51.663,4.052,25.213,2.949,17.419,76.016,9.99,9.565,9.943,34.53,3.733,16.5,7.14,9.976,15.57,9.528,5.376,20.66,10.28,13.236,2.303,41.851,5.455,3.68,23.341,26.568,4.4,7.995,15.566,5.151,4.142,194.902,9.325,9.252,102.54,71.089
2022-01-26,13.852,18.566,13.162,29.033,7.701,4.939,5.86,4.551,17.337,64.124,13.827,24.532,26.912,33.4,5.065,6.94,30.872,20.594,7.248,20.639,57.361,15.116,4.936,2.955,198.738,17.768,206.011,5.23,4.242,9.391,3.098,3.74,3.233,25.643,6.788,29.206,156.463,2.95,19.834,8.044,9.739,2.207,14.12,4.339,4.476,6.671,7.487,23.548,26.367,3.82,3.743,26.801,19.887,4.591,6.361,30.239,10.697,29.95,8.73,11.027,6.951,11.928,32.372,8.991,2.42,8.441,178.572,27.368,28.735,15.872,13.387,11.283,4.166,21.342,23.57,24.235,20.017,6.259,23.444,24.126,46.195,6.302,43.918,7.155,19.712,33.426,35.939,14.161,46.176,17.612,46.781,140.924,67.398,60.195,43.696,44.041,78.971,46.857,80.804,50.46,7.272,3.056,3.286,7.18,21.915,20.189,40.812,13.549,3.384,17.387,20.832,41.793,41.424,83.537,26.612,20.656,4.522,24.534,27.986,356.348,34.705,45.654,53.193,86.949,7.564,9.486,1729.755,19.422,20.714,2.996,44.972,4.132,27.802,33.215,37.594,85.963,7.525,43.819,10.177,25.926,29.304,20.666,23.815,117.862,107.795,29.772,97.65,16.287,263.978,13.455,25.003,2.04,9.301,33.072,49.669,19.681,6.353,8.828,5.111,11.993,11.768,14.564,5.089,7.729,53.648,4.164,25.64,2.957,17.247,75.969,9.71,9.601,9.891,34.46,3.773,16.431,7.289,10.116,16.151,9.461,5.391,20.419,10.451,12.943,2.311,42.366,5.629,3.695,23.453,26.661,4.467,8.169,15.997,5.177,4.254,195.581,9.389,9.456,97.418,70.159
2022-01-27,13.56,18.306,12.669,28.044,7.603,4.751,5.746,4.429,16.823,62.708,13.456,23.576,26.124,32.87,4.976,6.68,30.622,20.267,7.248,19.786,56.057,14.608,4.875,2.899,195.662,17.343,199.289,5.121,4.147,9.12,3.049,3.64,3.09,23.083,6.519,27.894,158.008,2.9,17.847,7.895,9.71,2.179,14.35,4.254,4.403,6.51,7.238,23.059,25.957,3.753,3.664,26.142,19.251,4.472,6.272,29.618,10.489,29.57,8.409,10.724,6.882,11.457,31.188,8.683,2.34,8.252,176.276,26.468,28.102,15.393,12.888,10.776,4.101,19.92,21.21,23.544,19.969,6.134,22.787,23.234,44.344,6.278,43.419,7.046,18.055,32.825,36.029,13.849,44.322,17.141,45.363,137.061,66.547,58.517,42.468,43.146,81.709,45.197,78.141,49.318,7.171,3.033,3.27,7.22,21.842,19.05,40.628,13.636,3.296,17.105,20.241,41.279,40.439,84.113,26.094,20.292,4.462,23.553,27.36,348.828,33.527,43.728,51.753,87.219,7.079,9.347,1738.603,18.142,20.343,2.939,45.283,4.095,26.657,32.426,35.7,85.039,7.338,43.032,10.105,25.2,28.226,20.148,23.389,109.297,105.287,28.927,97.005,15.633,264.736,13.464,24.52,2.02,9.283,32.426,48.18,19.515,6.4,8.544,5.103,12.002,11.383,14.491,5.089,7.863,51.649,4.132,24.977,2.927,17.478,73.224,9.8,9.428,9.785,34.49,3.703,16.408,7.254,9.855,15.7,9.505,5.354,20.003,10.061,12.697,2.303,41.516,5.559,3.687,23.177,26.074,4.458,8.362,15.443,5.108,4.222,192.138,9.14,9.331,96.483,67.666
2022-01-28,13.169,18.208,12.629,28.119,7.574,4.785,5.738,4.391,16.27,61.35,13.37,22.755,26.912,32.957,5.012,6.7,30.337,18.244,6.623,19.833,55.779,14.718,4.883,2.908,188.524,17.032,191.08,5.194,4.175,9.092,3.049,3.67,3.0,21.905,6.627,28.214,162.399,2.88,17.161,7.895,9.691,2.188,14.23,4.132,4.43,6.447,7.248,23.078,25.574,3.725,3.306,25.985,18.659,4.252,6.201,29.114,10.437,30.01,8.583,9.932,6.676,11.241,30.461,8.892,2.45,8.207,171.925,26.804,28.372,16.052,12.666,10.83,4.074,18.82,20.55,23.388,18.964,5.693,22.138,23.188,44.974,6.221,41.647,7.086,18.198,33.057,35.122,14.133,43.024,16.981,45.43,132.74,68.708,58.721,42.676,42.457,81.488,45.559,73.455,50.683,7.137,3.033,3.239,7.33,22.249,18.508,39.379,13.68,3.296,16.951,20.044,40.442,40.302,82.578,25.969,21.012,4.5,22.432,27.011,343.567,32.365,43.265,50.253,85.605,7.115,9.476,1669.589,18.327,20.082,2.996,44.351,4.041,26.275,31.889,34.619,84.344,7.409,41.615,10.015,24.483,27.692,20.887,22.963,106.2,104.012,29.751,92.234,15.409,254.32,13.326,24.839,2.03,9.083,32.383,47.5,19.114,6.524,8.486,5.004,11.951,10.997,14.365,5.144,7.729,48.652,4.14,25.052,2.919,16.778,72.825,10.02,9.274,9.767,33.25,3.723,16.084,7.035,9.883,15.293,9.262,5.308,19.993,10.109,12.385,2.311,40.846,5.411,3.672,22.626,25.646,4.317,7.958,15.038,5.081,4.045,194.836,9.002,9.133,97.96,67.947
2022-02-07,13.635,18.727,13.122,27.522,7.446,4.905,5.901,4.495,17.123,62.607,13.62,23.433,27.409,32.704,5.136,6.9,31.762,18.343,6.853,19.393,56.119,14.877,4.988,2.945,186.903,17.187,202.071,5.313,4.233,9.234,3.127,3.77,3.108,22.137,6.672,28.505,153.514,2.6,17.34,7.969,9.787,2.28,13.991,4.385,4.504,6.501,7.095,22.981,25.511,3.772,3.48,26.122,18.452,4.674,6.255,30.932,11.32,30.28,8.711,10.641,6.911,11.736,33.507,9.071,2.51,8.279,169.533,27.121,28.567,15.862,13.933,11.174,4.221,18.109,21.0,24.039,19.836,5.958,22.566,23.685,45.785,6.278,42.984,7.373,18.312,33.658,36.748,14.246,43.807,17.087,44.06,138.301,68.001,59.843,40.615,41.071,76.584,45.402,79.155,51.277,7.23,3.064,3.371,7.36,22.864,19.059,41.092,13.906,3.34,17.196,20.645,40.956,40.489,84.661,26.228,21.466,4.62,22.906,28.335,341.297,34.532,45.466,51.892,87.314,7.178,9.683,1652.743,18.366,20.369,3.025,44.154,4.313,26.628,34.297,34.827,83.823,7.427,42.218,10.286,24.589,27.959,21.139,23.807,109.356,103.536,29.28,94.002,16.949,247.988,13.593,24.123,2.15,9.165,32.97,47.47,19.524,6.591,8.574,5.171,12.434,11.374,14.997,5.261,7.879,50.81,4.245,25.337,2.972,17.5,74.763,10.11,9.583,9.811,34.38,3.753,16.955,7.638,10.004,15.596,9.638,5.376,20.68,10.204,12.896,2.342,42.489,5.75,3.735,23.177,26.242,4.55,8.758,15.222,5.221,4.416,198.845,9.454,9.365,97.68,67.06
2022-02-08,14.001,18.701,13.3,27.811,7.485,4.99,6.112,4.579,17.23,62.272,13.818,22.506,26.746,32.661,5.225,7.03,31.624,18.541,6.963,17.5,57.799,15.096,5.049,3.084,181.595,17.531,192.403,5.45,4.366,9.277,3.31,3.83,3.171,22.002,6.681,28.706,153.644,2.72,16.982,8.109,9.816,2.354,14.24,4.479,4.549,6.662,7.162,22.883,24.845,3.935,3.655,26.742,18.676,4.894,6.361,30.968,11.32,29.77,8.812,11.506,7.177,12.415,33.308,9.15,2.57,8.414,164.663,27.15,29.061,15.912,14.053,11.492,4.369,17.094,21.04,24.282,20.718,6.472,22.47,24.199,44.611,6.245,43.499,7.383,18.522,32.664,36.389,14.407,44.531,17.221,42.94,134.446,66.671,60.76,39.318,41.366,74.805,42.229,76.749,51.714,7.34,3.118,3.417,7.5,22.946,19.528,41.38,13.767,3.482,17.351,21.176,41.374,41.059,85.914,26.514,21.208,4.672,22.137,29.497,332.863,33.579,45.938,50.66,88.622,7.259,9.831,1627.12,18.66,20.09,3.082,43.965,4.395,27.058,34.134,35.849,81.939,7.516,41.527,10.611,24.138,27.257,21.123,23.247,107.55,104.559,28.145,91.018,17.164,237.081,13.593,24.375,2.18,9.592,32.876,47.51,20.247,6.705,8.75,5.232,12.426,11.472,15.476,5.517,7.966,49.866,4.325,25.621,3.04,18.58,73.186,10.59,9.774,9.926,34.49,3.843,17.24,7.646,10.238,15.969,10.155,5.475,21.405,10.356,12.782,2.389,43.323,5.768,3.821,23.617,26.847,4.558,8.895,15.434,5.256,4.456,198.439,9.546,9.631,87.921,67.271
2022-02-09,14.026,18.36,13.369,28.716,7.299,5.041,6.137,4.57,17.667,64.191,13.861,22.803,27.758,33.983,5.225,7.07,31.77,19.097,6.991,18.765,58.874,15.265,5.118,3.084,186.668,18.112,206.859,5.477,4.414,9.448,3.329,3.84,3.484,22.427,6.833,28.774,154.77,2.84,17.688,8.128,9.854,2.354,14.36,4.479,4.577,6.671,7.238,24.106,24.372,3.935,3.638,27.362,18.587,4.857,6.388,30.914,11.32,30.25,8.922,12.113,7.216,12.75,34.294,9.24,2.59,8.558,169.845,27.893,29.285,17.029,13.933,11.791,4.405,18.223,21.52,24.541,20.889,6.538,23.651,24.199,44.44,6.368,43.427,7.413,18.407,32.748,35.715,14.426,45.681,17.497,43.114,144.21,65.782,59.49,41.17,42.028,75.284,42.795,79.408,54.48,7.332,3.111,3.394,7.56,22.891,19.473,41.308,13.584,3.598,17.442,21.61,41.593,41.345,86.727,27.014,21.404,4.709,22.124,29.819,336.566,33.795,47.401,51.743,89.441,7.313,10.069,1677.535,18.816,21.819,3.082,44.737,4.368,27.332,34.215,36.146,83.485,7.933,42.402,10.899,24.51,27.584,21.322,23.13,107.639,106.927,29.287,94.61,17.197,250.484,13.658,24.636,2.18,9.728,33.965,48.801,20.343,6.743,8.779,5.179,12.29,11.517,15.358,5.432,7.808,49.394,4.405,25.612,3.04,18.193,67.801,10.77,9.565,9.978,34.1,3.863,17.155,7.516,10.228,15.882,10.126,5.467,21.473,10.413,13.284,2.381,43.355,5.716,3.814,23.574,26.837,4.492,8.758,15.31,5.265,4.416,200.533,9.943,9.614,86.678,67.504
2022-02-10,14.135,18.674,13.26,28.287,7.78,5.05,6.112,4.57,17.647,61.727,13.87,22.172,28.537,33.513,5.252,7.1,31.641,18.452,6.945,18.625,58.572,15.026,5.127,3.084,185.988,18.137,207.999,5.56,4.443,9.384,3.339,3.88,3.529,22.33,6.806,28.893,153.747,2.81,17.4,8.174,9.998,2.363,14.3,4.535,4.567,6.698,7.21,23.959,23.688,3.935,3.664,27.352,18.452,4.848,6.388,31.031,11.45,29.47,8.977,12.316,7.285,13.277,34.224,9.16,2.56,8.657,167.297,27.992,29.042,17.887,14.284,12.026,4.452,18.261,22.52,24.887,21.61,6.692,23.828,24.135,42.932,6.727,43.298,7.423,18.274,33.442,36.029,14.313,46.196,17.417,41.898,144.889,67.417,58.054,41.219,42.037,74.408,42.678,77.769,57.21,7.374,3.118,3.44,7.8,22.91,19.491,41.38,13.958,3.562,17.369,21.659,41.184,40.912,88.29,27.04,22.41,4.717,21.535,31.348,337.277,33.431,47.165,52.587,88.557,7.358,10.059,1657.202,18.855,22.055,3.101,42.761,4.386,27.352,35.444,35.204,81.865,7.88,42.314,10.998,23.739,27.633,21.215,22.57,109.565,107.039,28.74,91.813,17.578,249.467,13.658,24.133,2.18,9.828,34.033,48.989,20.736,6.762,8.74,5.255,12.621,11.643,15.656,5.58,7.942,47.534,4.445,25.621,3.063,19.056,64.249,11.0,9.865,10.031,34.48,3.883,17.448,7.603,10.228,15.934,10.34,5.505,22.189,10.346,13.0,2.404,44.287,5.846,3.829,24.022,27.396,4.533,8.647,15.583,5.308,4.448,211.286,10.339,9.66,80.256,67.419
